
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+00

         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  3.423918E-07  2.411041E-06 -8.209484E-08
         6  3.418204E-07  2.389334E-06 -9.415653E-08
         7  2.938903E-07  2.415760E-06 -1.165280E-07
         8  2.931284E-07  2.391993E-06 -1.107301E-07
         9  3.912966E-08  2.365362E-08 -1.006299E-08
        10  7.530061E-08  8.789672E-08 -1.782055E-08
        11  1.067370E-07  2.017470E-07 -2.947979E-08
        12  1.424361E-07  3.644478E-07 -3.911098E-08
        13  1.757527E-07  5.777649E-07 -5.002785E-08
        14  2.096327E-07  8.391961E-07 -5.960058E-08
        15  2.446452E-07  1.151617E-06 -7.066833E-08
        16  2.761049E-07  1.513214E-06 -8.146946E-08
        17  3.121731E-07  1.923008E-06 -8.856437E-08
        18  3.981495E-08  1.856617E-08  1.408335E-09
        19  7.671124E-08  8.986985E-08 -6.220651E-09
        20  1.080130E-07  2.055371E-07 -1.821863E-08
        21  1.436256E-07  3.735373E-07 -2.802239E-08
        22  1.769955E-07  5.894334E-07 -3.877931E-08
        23  2.108191E-07  8.558995E-07 -4.851295E-08
        24  2.459043E-07  1.170820E-06 -5.951598E-08
        25  2.775075E-07  1.537212E-06 -6.968407E-08
        26  3.124306E-07  1.953714E-06 -7.634774E-08
        27  3.482748E-08  2.415940E-08  3.537792E-10
        28  6.615148E-08  9.098784E-08 -1.098726E-08
        29  9.276940E-08  2.051061E-07 -2.516970E-08
        30  1.234833E-07  3.675754E-07 -4.003635E-08
        31  1.517801E-07  5.811484E-07 -5.354252E-08
        32  1.807951E-07  8.423427E-07 -6.808330E-08
        33  2.106659E-07  1.155187E-06 -8.200844E-08
        34  2.374943E-07  1.515797E-06 -9.713221E-08
        35  2.681899E-07  1.927492E-06 -1.066301E-07
        36  3.514149E-08  2.183052E-08 -3.804327E-09
        37  6.763588E-08  9.252590E-08 -1.566840E-08
        38  9.392283E-08  2.088697E-07 -3.016940E-08
        39  1.246876E-07  3.764150E-07 -4.497164E-08
        40  1.530231E-07  5.925668E-07 -5.835789E-08
        41  1.820029E-07  8.587741E-07 -7.300103E-08
        42  2.119521E-07  1.174013E-06 -8.683311E-08
        43  2.386654E-07  1.540398E-06 -1.019163E-07
        44  2.686475E-07  1.954434E-06 -1.106654E-07

 displacements (vx,vy,vz) for set NALL and time  0.9000000E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  4.047611E-07  2.807809E-06 -9.528897E-08
         6  4.040903E-07  2.782444E-06 -1.093212E-07
         7  3.482573E-07  2.813387E-06 -1.353933E-07
         8  3.473736E-07  2.785698E-06 -1.287009E-07
         9  4.626393E-08  2.733399E-08 -1.171154E-08
        10  8.894227E-08  1.020368E-07 -2.070403E-08
        11  1.262154E-07  2.345996E-07 -3.421093E-08
        12  1.683027E-07  4.241135E-07 -4.540962E-08
        13  2.077512E-07  6.725562E-07 -5.807198E-08
        14  2.477851E-07  9.770594E-07 -6.918646E-08
        15  2.891399E-07  1.340951E-06 -8.203158E-08
        16  3.263936E-07  1.762110E-06 -9.450997E-08
        17  3.690851E-07  2.239389E-06 -1.027921E-07
        18  4.706563E-08  2.144530E-08  1.674766E-09
        19  9.057285E-08  1.043199E-07 -7.144879E-09
        20  1.276949E-07  2.390471E-07 -2.103332E-08
        21  1.696885E-07  4.346957E-07 -3.242807E-08
        22  2.091906E-07  6.861714E-07 -4.491063E-08
        23  2.491665E-07  9.965207E-07 -5.620953E-08
        24  2.906004E-07  1.363330E-06 -6.896638E-08
        25  3.280169E-07  1.790104E-06 -8.074766E-08
        26  3.693937E-07  2.275135E-06 -8.851554E-08
        27  4.128915E-08  2.803854E-08  3.969430E-10
        28  7.828522E-08  1.056857E-07 -1.275176E-08
        29  1.099482E-07  2.385801E-07 -2.921235E-08
        30  1.462250E-07  4.278153E-07 -4.648535E-08
        31  1.798343E-07  6.765517E-07 -6.218422E-08
        32  2.141911E-07  9.807913E-07 -7.907210E-08
        33  2.495707E-07  1.345149E-06 -9.525017E-08
        34  2.814133E-07  1.765206E-06 -1.127745E-07
        35  3.178680E-07  2.244668E-06 -1.238401E-07
        36  4.164857E-08  2.531149E-08 -4.403440E-09
        37  8.000416E-08  1.075001E-07 -1.815585E-08
        38  1.112908E-07  2.429687E-07 -3.496587E-08
        39  1.476253E-07  4.381182E-07 -5.218178E-08
        40  1.812747E-07  6.898733E-07 -6.773739E-08
        41  2.155969E-07  9.999321E-07 -8.474457E-08
        42  2.510585E-07  1.367118E-06 -1.008131E-07
        43  2.827704E-07  1.793844E-06 -1.183065E-07
        44  3.184147E-07  2.276099E-06 -1.285275E-07

 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  4.623501E-07  3.171862E-06 -1.070954E-07
         6  4.615877E-07  3.143126E-06 -1.229074E-07
         7  3.985121E-07  3.178235E-06 -1.523757E-07
         8  3.975192E-07  3.146965E-06 -1.448729E-07
         9  5.286141E-08  3.067007E-08 -1.320082E-08
        10  1.015236E-07  1.149908E-07 -2.329216E-08
        11  1.442264E-07  2.647653E-07 -3.843811E-08
        12  1.921754E-07  4.789508E-07 -5.104504E-08
        13  2.373055E-07  7.596746E-07 -6.526779E-08
        14  2.830163E-07  1.103740E-06 -7.776473E-08
        15  3.302147E-07  1.514872E-06 -9.220071E-08
        16  3.728407E-07  1.990661E-06 -1.061596E-07
        17  4.216537E-07  2.529803E-06 -1.155234E-07
        18  5.376929E-08  2.406619E-08  1.927713E-09
        19  1.033490E-07  1.175499E-07 -7.941124E-09
        20  1.458870E-07  2.698274E-07 -2.350576E-08
        21  1.937389E-07  4.908941E-07 -3.632705E-08
        22  2.389202E-07  7.750760E-07 -5.035458E-08
        23  2.845744E-07  1.125720E-06 -6.305546E-08
        24  3.318551E-07  1.540157E-06 -7.737858E-08
        25  3.746600E-07  2.022317E-06 -9.059521E-08
        26  4.220121E-07  2.570140E-06 -9.936479E-08
        27  4.727568E-08  3.158537E-08  4.408453E-10
        28  8.947789E-08  1.191490E-07 -1.432040E-08
        29  1.258436E-07  2.693228E-07 -3.282094E-08
        30  1.672233E-07  4.831839E-07 -5.225856E-08
        31  2.057668E-07  7.642330E-07 -6.993355E-08
        32  2.450536E-07  1.108015E-06 -8.893285E-08
        33  2.855198E-07  1.519643E-06 -1.071383E-07
        34  3.220160E-07  1.994243E-06 -1.268072E-07
        35  3.638109E-07  2.535811E-06 -1.392945E-07
        36  4.767416E-08  2.848803E-08 -4.943739E-09
        37  9.140463E-08  1.212268E-07 -2.038373E-08
        38  1.273568E-07  2.742850E-07 -3.925149E-08
        39  1.688003E-07  4.948247E-07 -5.864451E-08
        40  2.073833E-07  7.793006E-07 -7.615475E-08
        41  2.466383E-07  1.129630E-06 -9.528845E-08
        42  2.871864E-07  1.544494E-06 -1.133695E-07
        43  3.235394E-07  2.026558E-06 -1.330208E-07
        44  3.644428E-07  2.571360E-06 -1.445866E-07

 displacements (vx,vy,vz) for set NALL and time  0.1100000E+01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  5.124810E-07  3.484180E-06 -1.168508E-07
         6  5.116409E-07  3.452501E-06 -1.341721E-07
         7  4.423393E-07  3.491246E-06 -1.665900E-07
         8  4.412563E-07  3.456893E-06 -1.583935E-07
         9  5.861463E-08  3.346191E-08 -1.446159E-08
        10  1.124553E-07  1.259927E-07 -2.545888E-08
        11  1.599298E-07  2.905010E-07 -4.194951E-08
        12  2.129383E-07  5.258441E-07 -5.572936E-08
        13  2.630370E-07  8.342487E-07 -7.124227E-08
        14  3.136842E-07  1.212256E-06 -8.488454E-08
        15  3.659557E-07  1.663928E-06 -1.006365E-07
        16  4.132866E-07  2.186607E-06 -1.157938E-07
        17  4.674361E-07  2.778865E-06 -1.260693E-07
        18  5.961326E-08  2.626176E-08  2.158968E-09
        19  1.144408E-07  1.287812E-07 -8.561940E-09
        20  1.617398E-07  2.961098E-07 -2.550143E-08
        21  2.146519E-07  5.389589E-07 -3.950764E-08
        22  2.647962E-07  8.512003E-07 -5.481530E-08
        23  3.153911E-07  1.236409E-06 -6.867593E-08
        24  3.677452E-07  1.691724E-06 -8.429043E-08
        25  4.152663E-07  2.221437E-06 -9.868196E-08
        26  4.678394E-07  2.823146E-06 -1.082896E-07
        27  5.251637E-08  3.459138E-08  4.875151E-10
        28  9.921954E-08  1.305871E-07 -1.561101E-08
        29  1.397338E-07  2.955645E-07 -3.581131E-08
        30  1.855198E-07  5.305412E-07 -5.706252E-08
        31  2.283934E-07  8.392950E-07 -7.639473E-08
        32  2.719708E-07  1.217009E-06 -9.715991E-08
        33  3.168648E-07  1.669190E-06 -1.170606E-07
        34  3.574399E-07  2.190628E-06 -1.385044E-07
        35  4.039077E-07  2.785504E-06 -1.521876E-07
        36  5.294536E-08  3.116699E-08 -5.400107E-09
        37  1.013168E-07  1.329053E-07 -2.224415E-08
        38  1.413902E-07  3.010247E-07 -4.281450E-08
        39  1.872452E-07  5.433376E-07 -6.403852E-08
        40  2.301554E-07  8.558773E-07 -8.318740E-08
        41  2.737056E-07  1.240757E-06 -1.040994E-07
        42  3.186777E-07  1.696542E-06 -1.238632E-07
        43  3.591006E-07  2.226102E-06 -1.453057E-07
        44  4.046159E-07  2.824623E-06 -1.580137E-07

 displacements (vx,vy,vz) for set NALL and time  0.1200000E+01

